Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
0,3,-0.10457866558193422,0,0,-0.5026662211428032,1.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.4568855200677911,1.0,0.0,1.0
1,1,-0.5654188991856514,0,1,0.4587285014324523,0.0,0.0,1.0
0,2,0.663488390424261,0,0,-0.38645367226008004,0.0,0.0,1.0
1,3,-0.10457866558193422,0,0,-0.4895015026182876,0.0,1.0,0.0
1,3,-0.10457866558193422,0,0,-0.4895015026182876,0.0,1.0,0.0
0,3,0.8171018016255001,1,4,-0.08661523445011025,1.0,0.0,1.0
0,2,-0.027771959981314702,1,0,-0.09022134505786503,1.0,0.0,0.0
0,3,1.2011353296285976,0,1,-0.3571902456652305,0.0,0.0,0.0
0,3,0.4330682736224024,0,0,-0.5061878135331888,1.0,0.0,1.0
0,3,-0.10457866558193422,1,0,-0.3361452095402864,1.0,1.0,0.0
0,3,0.04903474561930482,0,0,-0.5021631365156053,1.0,0.0,1.0
1,1,2.3532359136378904,1,0,0.8662270494627804,0.0,0.0,0.0
1,3,-0.10457866558193422,0,0,-0.502581702925434,0.0,0.0,0.0
1,3,-0.10457866558193422,0,0,-0.49210144397164657,0.0,1.0,0.0
1,1,-0.4118054879844123,0,0,0.7464929081896716,0.0,0.0,0.0
1,1,-0.33499878238379277,1,0,0.4676170006257854,1.0,0.0,0.0
0,3,-0.8726457215881294,1,0,-0.5173401935489127,1.0,0.0,1.0
0,3,-0.79583901598751,0,0,-0.48606442844527137,1.0,0.0,1.0
0,1,-0.5654188991856514,0,0,2.081343448242025,1.0,0.0,0.0
0,3,-2.0247463055974224,3,1,-0.22395733767514675,0.0,0.0,1.0
1,1,-0.10457866558193422,1,0,1.0054969729792393,0.0,0.0,0.0
1,3,-0.5654188991856514,0,0,-0.5021631365156053,0.0,0.0,1.0
0,1,-0.18138537118255374,0,2,3.6080382676915317,1.0,0.0,0.0
0,3,-0.7190323103868904,0,0,-0.5673125957377381,1.0,0.0,0.0
0,3,-0.79583901598751,0,0,-0.4915983593444487,1.0,0.0,1.0
1,1,0.970715212826739,0,0,3.930515513725408,0.0,0.0,0.0
1,3,-2.1783597167986612,0,2,-0.3312813873645368,0.0,0.0,0.0
0,3,0.20264815682054385,0,0,-0.48857985158126105,1.0,0.0,1.0
1,1,0.4330682736224024,1,0,0.39835834616870003,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4891674544258282,1.0,0.0,1.0
0,2,-0.8726457215881294,0,0,0.8310111255589249,1.0,0.0,1.0
0,3,-2.1783597167986612,5,2,0.29572908222032107,1.0,0.0,1.0
1,2,0.5098749792230219,0,0,-0.38645367226008004,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4925200103814753,1.0,1.0,0.0
1,2,-0.9494524271887489,0,0,-0.4065770573479975,0.0,0.0,0.0
1,1,0.5098749792230219,1,2,1.7667485321470857,1.0,0.0,1.0
1,3,-0.6422256047862709,0,0,-0.49117979293462,1.0,0.0,1.0
0,3,-0.10457866558193422,2,0,-0.48857985158126105,1.0,0.0,1.0
1,1,-0.48861219358503183,1,0,1.6314187674308411,0.0,0.0,0.0
1,3,-0.4118054879844123,0,2,-0.3119971474347855,0.0,0.0,1.0
0,3,-0.5654188991856514,0,0,-0.49117979293462,1.0,0.0,1.0
0,3,0.12584145121992435,0,0,-0.4900045872454856,0.0,0.0,1.0
0,2,1.2779420352292172,0,0,-0.12484966611715337,1.0,0.0,1.0
0,2,-0.48861219358503183,0,0,-0.43676213497987365,1.0,0.0,1.0
1,2,-0.10457866558193422,0,0,-0.3934968570408512,0.0,0.0,1.0
1,3,0.7402950960248805,0,0,-0.48857985158126105,1.0,0.0,1.0
0,3,-0.25819207678317324,0,0,-0.48606442844527137,1.0,0.0,1.0
0,3,-0.6422256047862709,1,0,-0.45034541991421795,0.0,0.0,1.0
0,3,-0.10457866558193422,1,0,-0.32910202475951533,1.0,0.0,1.0
0,3,-0.7190323103868904,0,0,-0.4737388550789219,0.0,0.0,1.0
0,2,0.3562615680217829,1,0,-0.22546659155674054,1.0,0.0,1.0
0,3,1.6619755632323148,0,0,-0.49210144397164657,1.0,0.0,1.0
1,2,-2.0247463055974224,1,1,-0.2707442080045548,1.0,0.0,1.0
0,3,-0.6422256047862709,0,0,-0.4915983593444487,1.0,0.0,1.0
0,3,-0.10457866558193422,3,1,-0.13558146738453974,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4891674544258282,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.5100454664545425,1.0,1.0,0.0
1,1,0.27945486242116335,1,0,1.1630469795095626,0.0,1.0,0.0
0,2,-0.10457866558193422,0,0,-0.6480576784030068,1.0,0.0,1.0
1,3,1.1243286240279782,0,0,-0.48857985158126105,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.48606442844527137,0.0,0.0,1.0
1,2,0.3562615680217829,1,1,0.005952336954309979,0.0,0.0,1.0
1,2,-0.8726457215881294,0,2,-0.38645367226008004,0.0,0.0,1.0
0,2,0.04903474561930482,0,0,-0.38645367226008004,1.0,0.0,1.0
0,3,-1.4870993663930856,0,2,-0.16207792852980066,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4891674544258282,1.0,0.0,0.0
0,3,-0.6422256047862709,0,0,-0.4924375045026148,1.0,1.0,0.0
0,3,-0.027771959981314702,0,0,-0.4895860208356569,1.0,0.0,1.0
0,3,-0.10457866558193422,1,1,-0.35828093313699566,0.0,0.0,1.0
0,3,-0.8726457215881294,1,1,-0.24131375731347557,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.5021631365156053,1.0,0.0,1.0
1,2,-0.10457866558193422,1,0,-0.12484966611715337,0.0,0.0,1.0
1,2,-0.79583901598751,0,0,-0.12484966611715337,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.49210144397164657,1.0,1.0,0.0
1,3,0.20264815682054385,0,0,-0.48606442844527137,1.0,0.0,1.0
1,1,-0.10457866558193422,0,0,-0.11378180431879875,1.0,0.0,1.0
1,3,-0.10457866558193422,1,0,-0.32407117848753597,0.0,0.0,1.0
1,2,0.970715212826739,1,0,-0.12484966611715337,0.0,0.0,1.0
0,3,-0.9494524271887489,0,0,-0.504678559651595,1.0,0.0,1.0
0,1,1.5851688576316951,1,0,0.47683954801157796,1.0,0.0,1.0
1,1,-1.1798725439906075,1,2,1.7667485321470857,0.0,0.0,1.0
0,3,-0.6422256047862709,2,2,0.043683683994155176,0.0,0.0,1.0
1,2,-0.4118054879844123,2,3,-0.2707442080045548,0.0,0.0,1.0
0,1,2.6604627360403685,1,4,4.644392599719279,1.0,0.0,1.0
0,2,0.12584145121992435,0,0,-0.43676213497987365,1.0,0.0,1.0
1,2,1.2011353296285976,1,1,-0.11981881984517401,0.0,0.0,1.0
0,3,-0.7190323103868904,0,0,-0.4568855200677911,1.0,0.0,1.0
0,3,-0.33499878238379277,1,0,-0.4915983593444487,1.0,0.0,1.0
1,2,-0.10457866558193422,0,0,-0.38645367226008004,0.0,0.0,1.0
1,3,-0.10457866558193422,0,0,-0.4848067168772765,1.0,0.0,1.0
1,1,-1.9479395999968028,0,2,0.9992084151392652,1.0,0.0,1.0
1,2,-1.2566792495912271,0,1,-0.2556516691886167,0.0,0.0,1.0
1,1,0.3562615680217829,0,0,-0.11378180431879875,1.0,0.0,1.0
1,3,-1.8711328943961831,2,1,-0.26051549136436636,0.0,0.0,0.0
1,1,1.7387822688329342,0,0,-0.034294433221524895,1.0,0.0,1.0
0,2,0.5098749792230219,1,2,-0.08963374221329785,1.0,0.0,1.0
0,3,-0.10457866558193422,1,0,-0.24626008536808563,1.0,0.0,1.0
0,1,0.04903474561930482,0,0,-0.08963374221329785,1.0,0.0,0.0
1,1,1.5083621520310757,1,0,1.1450204511478064,1.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.48606442844527137,1.0,0.0,1.0
1,3,-0.027771959981314702,0,0,-0.4891674544258282,1.0,0.0,0.0
0,1,2.737269441640988,0,0,-0.11378180431879875,1.0,0.0,1.0
1,1,-0.10457866558193422,1,0,0.3955913807191113,0.0,0.0,1.0
1,2,1.5851688576316951,0,0,-0.43676213497987365,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.49210144397164657,1.0,1.0,0.0
1,1,1.431555446430456,0,0,-0.11378180431879875,1.0,0.0,1.0
0,3,0.3562615680217829,0,0,-0.48606442844527137,1.0,0.0,1.0
0,1,1.3547487408298367,0,0,0.1266926474818146,1.0,0.0,1.0
0,2,1.431555446430456,0,0,-0.38645367226008004,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.48606442844527137,1.0,0.0,1.0
0,3,0.663488390424261,0,0,-0.5061878135331888,1.0,0.0,1.0
0,2,-0.10457866558193422,0,0,-0.6480576784030068,1.0,0.0,1.0
0,1,2.0460090912354123,0,0,-0.11378180431879875,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4926045285988445,1.0,1.0,0.0
1,3,-2.197561393198816,2,1,-0.26051549136436636,0.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.5021631365156053,1.0,0.0,1.0
0,3,0.663488390424261,0,0,-0.4737388550789219,1.0,0.0,1.0
1,2,0.27945486242116335,1,2,-0.08963374221329785,0.0,0.0,1.0
1,2,-0.48861219358503183,0,0,-0.3705219882859758,0.0,0.0,0.0
0,3,-0.5654188991856514,0,0,-0.450093877600619,0.0,0.0,1.0
0,1,-0.10457866558193422,0,0,0.39835834616870003,1.0,0.0,1.0
0,2,0.3562615680217829,1,0,-0.22546659155674054,1.0,0.0,1.0
0,3,-0.027771959981314702,1,0,-0.5062723317505581,1.0,0.0,1.0
0,3,-0.5654188991856514,0,0,-0.49671372383379725,1.0,0.0,1.0
1,3,-2.1015530111980416,0,1,-0.4007915841352212,0.0,0.0,1.0
0,3,-1.563906071993705,5,2,0.29572908222032107,1.0,0.0,1.0
0,2,-0.10457866558193422,0,0,-0.6480576784030068,1.0,0.0,1.0
0,3,1.5851688576316951,0,0,-0.48606442844527137,1.0,0.0,1.0
1,3,2.583656030439749,0,0,-0.45512472387259834,0.0,0.0,1.0
1,1,-0.33499878238379277,1,0,1.1847641366964432,1.0,0.0,0.0
0,3,-0.10457866558193422,3,1,-0.13558146738453974,0.0,0.0,1.0
1,1,0.4330682736224024,1,0,1.1630469795095626,0.0,0.0,1.0
0,1,2.1996225024366516,0,0,-0.05039314129185886,1.0,0.0,0.0
0,3,0.04903474561930482,0,0,-0.48606442844527137,1.0,0.0,1.0
1,3,-1.563906071993705,1,1,-0.3280958555051195,1.0,0.0,1.0
0,3,-0.10457866558193422,1,0,-0.24626008536808563,1.0,0.0,1.0
0,3,-0.6422256047862709,0,0,-0.5021631365156053,1.0,0.0,1.0
0,1,1.9692023856347929,0,0,-0.034294433221524895,1.0,0.0,1.0
0,1,3.198109675244705,0,0,0.34813440166627563,1.0,0.0,0.0
0,3,-0.6422256047862709,0,0,-0.48606442844527137,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.35710773978637,1.0,0.0,0.0
1,1,1.8923956800341732,1,0,0.926933265257501,0.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.3441945635754534,1.0,0.0,1.0
0,1,-0.33499878238379277,1,2,2.401641331670881,0.0,0.0,1.0
0,3,-0.4118054879844123,0,0,-0.49117979293462,1.0,0.0,1.0
0,3,-0.9494524271887489,0,0,-0.4737388550789219,1.0,0.0,1.0
0,3,-0.6422256047862709,0,0,-0.49210144397164657,0.0,1.0,0.0
0,3,-0.10457866558193422,0,0,-0.494532348890267,0.0,1.0,0.0
0,3,0.5866816848236415,0,0,-0.45512472387259834,0.0,0.0,1.0
1,1,-1.0262591327893684,0,0,1.0926151317018515,0.0,0.0,1.0
0,1,-0.8726457215881294,1,0,1.5433789576712023,1.0,0.0,0.0
1,2,0.27945486242116335,0,2,-0.12484966611715337,0.0,0.0,1.0
1,1,-0.10457866558193422,0,0,-0.11378180431879875,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.19477842929766648,1.0,0.0,1.0
1,3,-0.25819207678317324,0,0,0.48882906084695926,1.0,0.0,1.0
1,3,-0.027771959981314702,0,0,-0.49210144397164657,1.0,1.0,0.0
0,3,-0.10457866558193422,0,0,-0.48606442844527137,1.0,0.0,1.0
1,1,0.5098749792230219,0,0,-0.11906419290437707,1.0,0.0,1.0
1,1,1.8923956800341732,1,0,0.547271395819289,0.0,0.0,0.0
0,3,-0.4118054879844123,0,0,-0.4972168084609952,1.0,0.0,1.0
0,1,1.3547487408298367,0,0,0.03655598099601484,1.0,0.0,1.0
1,2,0.3562615680217829,0,0,-0.43676213497987365,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.16207792852980066,1.0,1.0,0.0
1,2,0.5098749792230219,1,0,-0.12484966611715337,0.0,0.0,1.0
0,3,0.20264815682054385,0,0,-0.4891674544258282,1.0,0.0,1.0
1,1,0.04903474561930482,0,0,1.2334788273172737,0.0,0.0,1.0
0,3,-0.5654188991856514,0,0,-0.4891674544258282,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.5026662211428032,1.0,0.0,0.0
1,1,1.1243286240279782,0,1,0.518680090286376,0.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.502581702925434,1.0,0.0,0.0
0,3,0.8555051544258098,0,0,-0.49210144397164657,1.0,1.0,0.0
1,2,1.5851688576316951,0,0,-0.43676213497987365,0.0,0.0,1.0
0,1,-0.10457866558193422,0,0,3.8148905676872524,1.0,0.0,1.0
0,3,0.7402950960248805,0,0,-0.48857985158126105,1.0,0.0,1.0
0,2,-0.48861219358503183,2,1,-0.4166387498919562,1.0,0.0,1.0
1,2,-2.1015530111980416,1,1,-0.12484966611715337,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.502581702925434,1.0,0.0,0.0
0,3,-0.9494524271887489,1,1,-0.502581702925434,1.0,0.0,0.0
1,3,-0.10457866558193422,0,2,-0.1981329975918223,0.0,0.0,0.0
0,3,0.04903474561930482,0,0,-0.4737388550789219,0.0,0.0,1.0
1,2,-1.717519483194944,0,2,-0.11981881984517401,0.0,0.0,1.0
0,1,1.2011353296285976,0,0,-0.11378180431879875,1.0,0.0,1.0
1,1,0.04903474561930482,0,0,1.4935735795786065,0.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.35626859462820387,1.0,0.0,1.0
1,1,-0.5654188991856514,0,2,0.3480498834489064,0.0,0.0,0.0
1,1,0.5098749792230219,0,2,0.7807026628391313,0.0,0.0,1.0
0,3,-1.563906071993705,4,2,-0.01869880977838891,0.0,0.0,1.0
0,3,-1.410292660792466,4,2,-0.01869880977838891,0.0,0.0,1.0
1,2,0.20264815682054385,1,0,-0.12484966611715337,1.0,0.0,1.0
0,1,1.5851688576316951,1,0,1.4935735795786065,1.0,0.0,0.0
0,1,2.6604627360403685,0,0,-0.12484966611715337,1.0,0.0,1.0
1,2,-0.79583901598751,1,0,-0.12484966611715337,0.0,0.0,1.0
1,2,-0.10457866558193422,0,0,-0.36909725262175125,1.0,0.0,0.0
0,3,0.27945486242116335,1,1,-0.23502519947350137,1.0,0.0,1.0
1,2,-1.6407127775943247,1,1,0.0914767235779591,1.0,0.0,1.0
1,1,-0.9494524271887489,0,2,1.583289667316069,1.0,0.0,0.0
0,2,-0.18138537118255374,0,0,-0.12484966611715337,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4905076718726835,1.0,1.0,0.0
1,3,-0.5654188991856514,0,0,-0.5026662211428032,1.0,0.0,0.0
1,3,-0.5654188991856514,0,0,-0.4915983593444487,0.0,0.0,1.0
0,1,2.5068493248391293,0,0,-0.11378180431879875,1.0,0.0,1.0
1,1,1.431555446430456,1,0,0.1488283710785238,0.0,0.0,0.0
0,1,-0.10457866558193422,0,0,3.930515513725408,1.0,0.0,0.0
1,1,0.7402950960248805,1,1,0.9547699438496172,0.0,0.0,1.0
1,3,0.5098749792230219,1,0,-0.2979107778732433,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.49210144397164657,1.0,1.0,0.0
0,3,0.8171018016255001,0,0,-0.4891674544258282,1.0,0.0,1.0
0,2,-0.10457866558193422,0,0,-0.3763919797161213,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.48606442844527137,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.48606442844527137,0.0,0.0,1.0
0,3,-0.4118054879844123,2,0,-0.16207792852980066,1.0,0.0,1.0
0,3,-0.79583901598751,0,0,-0.4891674544258282,1.0,0.0,1.0
0,3,-0.027771959981314702,0,4,-0.22395733767514675,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.502581702925434,1.0,0.0,0.0
1,3,0.20264815682054385,0,0,-0.4900045872454856,1.0,0.0,1.0
1,2,2.5068493248391293,0,0,-0.43676213497987365,1.0,0.0,1.0
1,1,1.8155889744335538,2,0,0.38787808721491257,0.0,0.0,1.0
1,1,0.5098749792230219,0,0,-0.11705185439558537,1.0,0.0,1.0
1,3,-0.10457866558193422,0,0,-0.49210144397164657,0.0,1.0,0.0
0,3,-1.0262591327893684,0,0,-0.48606442844527137,1.0,0.0,1.0
0,3,-0.79583901598751,0,0,-0.35626859462820387,1.0,0.0,1.0
1,2,0.3562615680217829,0,0,-0.38645367226008004,0.0,0.0,1.0
1,1,0.7402950960248805,1,0,0.47683954801157796,0.0,0.0,1.0
0,3,-0.10457866558193422,1,0,-0.35710773978637,0.0,0.0,0.0
1,3,0.20264815682054385,0,0,-0.48857985158126105,1.0,0.0,1.0
1,2,-0.33499878238379277,1,1,-0.04435612576548362,0.0,0.0,1.0
1,1,0.7402950960248805,1,1,1.583289667316069,0.0,0.0,0.0
0,2,1.8923956800341732,0,0,-0.12484966611715337,1.0,0.0,1.0
0,1,0.5098749792230219,0,0,0.15939314824968043,1.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.4727326858245261,1.0,0.0,0.0
1,1,-0.8726457215881294,0,2,0.9547699438496172,0.0,0.0,1.0
0,2,1.3547487408298367,0,0,-0.34620690208424515,1.0,0.0,1.0
1,1,2.3532359136378904,1,1,0.9457144205600544,1.0,0.0,0.0
0,3,-0.5654188991856514,0,0,-0.48606442844527137,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.48606442844527137,1.0,0.0,1.0
0,3,0.4330682736224024,0,0,-0.504678559651595,1.0,0.0,1.0
1,1,1.7387822688329342,1,0,0.926933265257501,0.0,0.0,0.0
0,3,1.3547487408298367,0,0,-0.5021631365156053,1.0,0.0,1.0
0,3,-0.10457866558193422,0,2,-0.49210144397164657,0.0,1.0,0.0
0,2,0.5866816848236415,1,0,-0.12484966611715337,1.0,0.0,1.0
0,3,0.5098749792230219,1,1,-0.16207792852980066,1.0,0.0,1.0
1,2,-0.10457866558193422,0,0,0.016014029498268696,0.0,0.0,1.0
0,3,1.5083621520310757,0,0,-0.6480576784030068,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.5026662211428032,1.0,0.0,0.0
1,1,1.5083621520310757,1,0,0.4975505359440627,1.0,0.0,0.0
1,2,-0.4118054879844123,2,1,-0.10472628102923592,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4891674544258282,1.0,0.0,1.0
0,1,-0.10457866558193422,0,0,0.20517384932469257,1.0,0.0,1.0
0,3,1.1243286240279782,0,0,-0.48606442844527137,1.0,0.0,1.0
1,1,0.4330682736224024,0,0,-0.11378180431879875,1.0,0.0,0.0
0,3,0.5098749792230219,1,0,-0.3351390402858906,1.0,0.0,1.0
0,3,0.04903474561930482,0,0,-0.4891674544258282,1.0,0.0,1.0
1,1,-0.18138537118255374,0,0,-0.034294433221524895,1.0,0.0,1.0
1,2,-0.5654188991856514,1,2,0.18865657484452997,0.0,0.0,0.0
1,1,0.8171018016255001,0,0,2.440127305651523,0.0,0.0,1.0
0,3,0.7402950960248805,1,5,-0.01869880977838891,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.5061878135331888,1.0,0.0,1.0
1,3,-0.10457866558193422,1,0,-0.3361452095402864,0.0,1.0,0.0
0,3,-0.10457866558193422,0,0,-0.49210144397164657,1.0,1.0,0.0
0,3,0.4330682736224024,0,0,-0.48606442844527137,1.0,0.0,1.0
1,2,-0.4118054879844123,1,2,0.6599623523116267,0.0,0.0,1.0
0,3,0.3562615680217829,1,1,-0.35828093313699566,1.0,0.0,1.0
0,3,-0.25819207678317324,1,0,-0.32407117848753597,0.0,0.0,1.0
1,2,-1.9479395999968028,2,1,0.13675434002577333,0.0,0.0,1.0
0,2,-0.25819207678317324,0,0,-0.43676213497987365,1.0,0.0,1.0
0,3,-0.18138537118255374,1,0,-0.3571902456652305,1.0,0.0,0.0
1,1,0.970715212826739,1,0,0.40951072618442386,1.0,0.0,1.0
1,3,-0.7190323103868904,1,1,-0.3312813873645368,1.0,0.0,0.0
0,3,-0.6422256047862709,0,0,-0.4900045872454856,1.0,0.0,1.0
0,3,-0.6422256047862709,0,0,-0.32407117848753597,1.0,0.0,1.0
0,1,2.43004261923851,0,0,0.002346226346555142,1.0,0.0,1.0
0,2,2.122815796836032,0,0,-0.39953387256722633,1.0,1.0,0.0
1,1,-0.6422256047862709,0,0,0.9207272132963871,0.0,0.0,1.0
0,3,-0.25819207678317324,0,0,-0.4891674544258282,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4924375045026148,1.0,1.0,0.0
1,1,3.889370025650281,0,0,-0.04435612576548362,1.0,0.0,1.0
0,3,1.6619755632323148,0,0,-0.5061032953158195,1.0,0.0,1.0
1,1,0.20264815682054385,0,0,-0.034294433221524895,1.0,0.0,0.0
0,1,-0.10457866558193422,0,0,-0.6480576784030068,1.0,0.0,1.0
0,3,-1.563906071993705,3,2,-0.08661523445011025,0.0,0.0,1.0
1,2,-0.10457866558193422,0,0,-0.38645367226008004,0.0,0.0,1.0
0,3,0.20264815682054385,0,0,-0.48857985158126105,1.0,0.0,1.0
0,2,0.12584145121992435,1,1,-0.11981881984517401,1.0,0.0,1.0
0,3,0.8939085072261196,0,5,0.15058916727371655,0.0,0.0,1.0
0,3,-0.10457866558193422,1,0,-0.32407117848753597,1.0,0.0,1.0
0,3,-0.7190323103868904,0,0,-0.4900045872454856,1.0,0.0,1.0
1,1,-0.4118054879844123,0,0,0.7464929081896716,0.0,0.0,0.0
0,3,-2.1015530111980416,3,2,-0.08661523445011025,0.0,0.0,1.0
1,3,-0.10457866558193422,0,0,0.48882906084695926,1.0,0.0,1.0
1,3,-2.197561393198816,2,1,-0.26051549136436636,0.0,0.0,0.0
1,1,1.431555446430456,1,0,0.895993560684828,1.0,0.0,0.0
0,3,-0.79583901598751,0,0,-0.4891674544258282,1.0,0.0,1.0
1,1,2.0460090912354123,0,0,0.06632249221806229,1.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.4961261209892301,1.0,0.0,1.0
1,3,-0.48861219358503183,0,0,-0.4961261209892301,0.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4891674544258282,1.0,0.0,1.0
1,2,-0.8726457215881294,0,1,-0.18521982138090567,0.0,0.0,1.0
0,3,-0.6422256047862709,0,0,-0.4783511349410726,1.0,0.0,1.0
1,3,-0.10457866558193422,0,0,-0.4905076718726835,0.0,1.0,0.0
0,3,-0.8726457215881294,0,0,-0.512224829059564,0.0,1.0,0.0
0,2,-0.4118054879844123,2,0,0.8310111255589249,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4891674544258282,1.0,0.0,1.0
0,3,0.20264815682054385,1,1,-0.3361452095402864,0.0,1.0,0.0
0,2,-0.48861219358503183,0,0,-0.38645367226008004,1.0,0.0,1.0
0,1,2.1996225024366516,0,2,1.6314187674308411,1.0,0.0,0.0
1,1,1.5851688576316951,2,0,2.041432738597159,1.0,0.0,1.0
0,3,0.8171018016255001,0,0,-0.5026662211428032,1.0,0.0,0.0
0,1,1.3547487408298367,0,0,-0.13315056246591933,1.0,0.0,1.0
0,3,0.5098749792230219,0,0,-0.4972168084609952,1.0,0.0,1.0
1,3,-0.7190323103868904,1,0,-0.48857985158126105,1.0,0.0,1.0
0,2,0.20264815682054385,2,0,0.8310111255589249,1.0,0.0,1.0
0,2,-0.33499878238379277,0,0,-0.38645367226008004,1.0,0.0,1.0
0,3,-0.10457866558193422,0,0,-0.4915983593444487,1.0,0.0,1.0
0,3,1.0475219184273585,0,0,-0.48606442844527137,1.0,0.0,1.0
1,1,-0.10457866558193422,1,0,0.39835834616870003,0.0,0.0,1.0
1,2,0.8171018016255001,1,1,0.13675434002577333,0.0,0.0,1.0
0,1,0.12584145121992435,1,0,0.39835834616870003,1.0,0.0,1.0
0,2,3.1213029696440855,0,0,-0.43676213497987365,1.0,0.0,1.0
1,2,0.12584145121992435,0,0,-0.38645367226008004,1.0,0.0,1.0
0,2,-0.10457866558193422,0,0,-0.6480576784030068,1.0,0.0,1.0
0,3,-0.8726457215881294,0,0,-0.4915983593444487,1.0,0.0,1.0
0,3,-0.37340213518410253,0,0,-0.48606442844527137,1.0,0.0,1.0
1,3,-0.8726457215881294,0,0,-0.4500093593832497,0.0,0.0,1.0
0,3,1.0475219184273585,1,6,0.29572908222032107,0.0,0.0,1.0
1,1,0.5098749792230219,0,1,9.661740104981664,1.0,0.0,0.0
0,3,-0.10457866558193422,0,0,-0.4843036322500786,0.0,1.0,0.0
1,1,-0.18138537118255374,0,0,0.895993560684828,1.0,0.0,0.0
0,3,-0.7190323103868904,0,0,-0.46241945096696835,1.0,0.0,1.0
0,3,-1.1798725439906075,5,2,0.29572908222032107,1.0,0.0,1.0
0,2,2.3532359136378904,1,1,0.13675434002577333,1.0,0.0,1.0
0,2,-0.33499878238379277,1,2,0.18865657484452997,1.0,0.0,0.0
0,3,-1.1798725439906075,4,1,0.15058916727371655,1.0,0.0,1.0
0,3,-0.79583901598751,0,0,-0.44338675335081607,1.0,0.0,1.0
0,3,-0.8726457215881294,0,0,-0.49117979293462,1.0,0.0,1.0
1,1,-1.103065838389988,0,1,3.6047682176147444,0.0,0.0,1.0
1,1,0.12584145121992435,1,0,0.4989752716082872,1.0,0.0,1.0
1,3,-1.9479395999968028,0,1,-0.37806825769394486,0.0,0.0,0.0
1,3,-0.10457866558193422,0,0,0.48882906084695926,1.0,0.0,1.0
0,3,-0.33499878238379277,0,0,-0.5026662211428032,1.0,0.0,0.0
0,1,2.3532359136378904,0,0,-0.11378180431879875,1.0,0.0,1.0
0,2,1.7387822688329342,0,0,-0.3763919797161213,1.0,0.0,1.0
0,3,1.1243286240279782,0,0,-0.48606442844527137,1.0,0.0,1.0
1,3,-0.10457866558193422,0,0,-0.4924375045026148,0.0,1.0,0.0
0,1,1.5083621520310757,1,1,1.583289667316069,1.0,0.0,0.0
0,3,0.970715212826739,0,0,-0.49411378248043836,1.0,0.0,1.0
1,1,-0.8726457215881294,1,0,3.930515513725408,0.0,0.0,0.0
1,1,0.4330682736224024,0,0,-0.11906419290437707,1.0,0.0,1.0
0,3,-0.8726457215881294,0,1,-0.3571902456652305,0.0,0.0,0.0
0,3,-0.33499878238379277,0,0,-0.4922684680678763,1.0,1.0,0.0
0,3,-0.25819207678317324,1,0,-0.4900045872454856,1.0,0.0,1.0
0,2,0.7402950960248805,0,0,-0.12484966611715337,1.0,0.0,1.0
1,2,1.2011353296285976,0,0,-0.3763919797161213,0.0,0.0,1.0
1,1,0.970715212826739,0,0,-0.11906419290437707,1.0,0.0,1.0
1,1,-0.5654188991856514,0,0,2.401641331670881,0.0,0.0,1.0
1,3,-0.10457866558193422,1,1,-0.34126057402963506,1.0,0.0,0.0
